id,name,display,sku,purchase_price,selling_price,category,parent
243fa38a-a3a8-4565-b716-c937ffa999e6,Rekorderlig,Rekorderlig,WWSC-REKORDERLIG,1.03,5.32,BEER,ALCOHOL
81810d1c-5098-4f5a-a830-f97f178aebb7,Scrum Down,Scrum Down,WWSC-SCRUM-DOWN,2,5.36,BEER,ALCOHOL
9bcc6616-c44c-4f91-a0ff-4e438db35f18,Scrum Down (half),half,WWSC-SCRUM-DOWN-HALF,0.72,2.68,BEER,ALCOHOL
f0012bb7-6e5b-4083-ab4f-3a4ed2b5b4fe,Scrum Down (pint),pint,WWSC-SCRUM-DOWN-PINT,1.39,5.36,BEER,ALCOHOL
10685f32-a517-4cb5-a115-aae237c90065,Sharps Solar Wave,Sharps Solar Wave,Sharps_Solar_Wave_ALE,1.61,5.569,BEER,ALCOHOL
92b5d1d7-34a5-434e-9227-782eb6b0b6a8,Sharps Solar Wave (half),half,ATLANTIC_PALE_ALE_HALF,0.805,3.094,BEER,ALCOHOL
ded98a30-337c-4146-bcfb-73ae2cb220b8,Sharps Solar Wave (pint),pint,ATLANTIC_PALE_ALE_PINT,1.61,5.569,BEER,ALCOHOL
1cec93f4-da29-49c3-aa93-15b70bd785eb,Shipyard American IPA,Shipyard American IPA,WWSC-SHIPYARD-AMERICAN-IPA,1.75,5.25,BEER,ALCOHOL
813888ce-6ee2-4fa5-9d26-5103da683b24,Stella 0.0,Stella 0.0,WWSC-STELLA-00,0.83,4.14,BEER,ALCOHOL
d20ca73b-c500-48ac-bcc3-253635d6dbed,Thatchers Zero,Thatchers Zero,WWSC-THATCHERS-ZERO,3.21,4.5,BEER,ALCOHOL
78f84d6b-6fec-4a18-85e9-4d58eca7c51f,Timothy Taylor,Timothy Taylor,WWSC-TIMOTHY-TAYLOR,1.28,5.55,BEER,ALCOHOL
d04760d9-df12-4c52-962b-67124143e05d,Timothy Taylor (bottle),bottle,WWSC-TIMOTHY-TAYLOR-BOTTLE,1.28,4,BEER,ALCOHOL
71ba26ea-01f7-422b-ad54-5dd56a8cbca1,Timothy Taylor (half),half,WWSC-TIMOTHY-TAYLOR-HALF,0.64,2,BEER,ALCOHOL
95c0c153-9a52-46d5-9ce3-199b44fcfa21,Timothy Taylor (pint),pint,WWSC-TIMOTHY-TAYLOR-PINT,1.28,4.5,BEER,ALCOHOL
59f25a41-3e6c-4895-a0c3-a2ddbabe7eed,Worthington,Worthington,WWSC-WORTHINGTON,1.2,4.46,BEER,ALCOHOL
5e2b069a-a73e-4734-9e2c-19a0c06cde5a,Worthington (half),half,WWSC-WORTHINGTON-HALF,0.56,2.42,BEER,ALCOHOL
d83f17d5-3beb-4138-a652-641d4bae35b4,Worthington (pint),pint,WWSC-WORTHINGTON-PINT,1.2,4.46,BEER,ALCOHOL
925f8117-778a-4838-9347-776109e7a33b,All Day Breakfast,All Day Breakfast,WWSC-ALL-DAY-BREAKFAST,4.75,9.5,BREAKFAST,FOOD
75d89167-5b85-4266-8748-2d0b63878b20,Bacon & Egg Breakfast Wrap,Bacon & Egg Breakfast Wrap,BACON_EGG _BREAKFAST_WRAP,2.38,5.95,BREAKFAST,FOOD
5c2cee25-6008-4e6d-81da-0e70dbec9ba6,Bacon Sandwich,Bacon Sandwich,WWSC-BACON-SANDWICH,2.38,5.95,BREAKFAST,FOOD
c576238c-43b9-47ba-8aa5-a6e918d0942c,Beans On Toast,Beans On Toast,WWSC-BEANS-ON-TOAST,2.38,5.95,BREAKFAST,FOOD
a4c711ae-24a3-4d3a-b559-8c6c1a43fd38,Egg On Toast,Egg On Toast,WWSC-EGG-ON-TOAST,2.38,5.95,BREAKFAST,FOOD
99c42b9e-d81f-4bac-98d3-599c8c34c38a,Eggs On Toast,Eggs On Toast,WWSC-EGGS-ON-TOAST,2,4.95,BREAKFAST,FOOD
462a689e-3c40-474e-84a7-bfcdd071ffe0,Fresh Fruit,Fresh Fruit,FRESH_FRUIT,0,0.75,BREAKFAST,FOOD
b5c423de-6665-447c-81c7-6e7c30734cf1,Full English Breakfast,Full English Breakfast,FULL_ENGLISH_BREAKFAST,4.75,11.95,BREAKFAST,FOOD
bcf29cf5-b007-47bd-8749-d383582a1c16,Omelette,Omelette,WWSC-OMELETTE,3.18,7.95,BREAKFAST,FOOD
43d559a1-3fa6-4b38-935a-c5c44db1317d,Porridge,Porridge,WWSC-PORRIDGE,1.5,3.5,BREAKFAST,FOOD
0d7adb45-efdc-4915-a473-3dfd496968f5,Sausage & Egg Breakfast Wrap,Sausage & Egg Breakfast Wrap,SAUSAGE_EGG_BREAKFAST_WRAP,2.6,6.5,BREAKFAST,FOOD
04d7cc9b-3bfd-4249-947e-323ee8fe82c1,Sausage Sandwich,Sausage Sandwich,WWSC-SAUSAGE-SANDWICH,2.6,6.5,BREAKFAST,FOOD
9d8fc001-b26a-4d9f-88ea-4c12cc19755f,Toast,Toast,TOAST,0.5,1.95,BREAKFAST,FOOD
48b5fecf-d0e8-44fa-8422-54f26d855a43,2 Cocktails,2 Cocktails,WWSC-2-COCKTAILS,4,11.25,COCKTAILS,ALCOHOL
b8d341cf-6cc1-4c9d-8dc8-76d9f0114ae5,Bellini,Bellini,WWSC-BELLINI,2,6.75,COCKTAILS,ALCOHOL
bfefc718-72ed-41bb-83e6-e7ed86248134,Bramble,Bramble,WWSC-BRAMBLE,2,6.75,COCKTAILS,ALCOHOL
a0e39e0c-afc7-456a-9e84-addc845f5aca,Cherry Cola,Cherry Cola,WWSC-CHERRY-COLA,2,6.75,COCKTAILS,ALCOHOL
2ed45bfc-fa6b-41ff-9c90-d8d6c51e9230,Espresso Martini,Espresso Martini,WWSC-ESPRESSO-MARTINI,2,6.75,COCKTAILS,ALCOHOL
82442edf-337a-4684-ba99-461532f36278,Mojito,Mojito,WWSC-MOJITO,2,6.75,COCKTAILS,ALCOHOL
a83352d5-3935-4037-98fa-cba18d40058b,Passionfruit Martini,Passionfruit Martini,WWSC-PASSIONFRUIT-MARTINI,2,6.75,COCKTAILS,ALCOHOL
049bb85a-8bb3-4f4e-ab9b-eb5a5d354983,Chilli with Rice,Chilli with Rice,WWSC-EURO-CHILLI_WITH_RICE,2.975,10.95,Euro 2024,FOOD
e98b41e7-7cad-4697-828d-53f20f2c59cf,"Curry, Rice & Naan","Curry, Rice & Naan",WWSC-EURO-CURRY_RICE_NAAN,5,9.99,Euro 2024,FOOD
0c932984-e063-49fb-a737-50b147554041,Fish & Chips,Fish & Chips,WWSC-EURO-FISH&CHIPS_,3.75,12.95,Euro 2024,FOOD
e97dba12-fb30-4bfd-a813-089edb49c8e3,"Ham, egg & chips","Ham, egg & chips",WWSC-EURO-HAMEGG&CHIPS,4.75,9.5,Euro 2024,FOOD
ca1f13a3-dd38-4337-ba03-065967a0b4a6,Homemade Beef Burger,Beef Burger & Chips,WWSC-EURO-HOMEMADE_BEEF_BURGER,5,11.95,Euro 2024,FOOD
f7800b3d-9615-4162-a010-fdc403796083,Jacket Potato,Jacket Potato,WWSC-EURO-JACKET_POTATO,2.38,5.95,Euro 2024,FOOD
ede88b8c-7174-47d7-8db8-a7ac35faa0b1,Mac & Cheese,Mac & Cheese,WWSC-EURO-MAC_CHEESE,3.98,9.95,Euro 2024,FOOD
4e6c63bb-3fd0-4218-9979-bce9ded58f9e,Margherita Pizza,Margherita Pizza,WWSC-EURO-MARGHERITA_PIZZA,4.78,10.95,Euro 2024,FOOD
36f8f478-a9d8-48ab-ad2a-aec5051d015d,Milkshake,Milkshake,WWSC-EURO-MILKSHAKE,1,3,Euro 2024,FOOD
83ea3597-e328-4567-aca2-2e33e1d19196,Sausage & Mash,Sausage & Mash,WWSC-EURO-SAUSAGE_MASH,5,10.95,Euro 2024,FOOD
c847f884-9793-4477-8c66-766f271168d8,Southern Fried Chicken Burger,Southern Fried Chicken Burger,WWSC-EURO-SOUTHERN_FRIED_CHICKEN_BURGER,5,10.95,Euro 2024,FOOD
363d6b61-5111-434b-b2a6-d5cceba05f4e,Southern Fried Chicken Strips,Southern Fried Chicken Strips,WWSC-EURO-SOUTHERN_FRIED_CHICKEN_STRIPS,4.78,11.95,Euro 2024,FOOD
d9bf14f7-d662-4c21-905c-dc2767c8f0fa,Il Caggio (Fizz Friday),Il Caggio,WWSC-IL-CAGGIO-FIZZ-FRIDAY,8.45,15,FIZZ FRIDAY,ALCOHOL
c9f3c94f-8f9a-41ef-80fe-a7754508bfe8,Il Caggio Mini (Fizz Friday),Il Caggio Mini,WWSC-IL-CAGGIO-MINI-FIZZ-FRIDAY,2.95,6.75,FIZZ FRIDAY,ALCOHOL
44e0e148-e32a-40e0-90c0-faa2b32e1bc4,DEPOSIT,DEPOSIT,DEPOSIT,0,0,FUNCTIONS,FOOD
b4771e1c-333c-49be-88b7-390640846f27,FOOD,FOOD,WWSC-FUNCTIONS-FOOD,0,0,FUNCTIONS,FOOD
ac024b8f-c434-4b68-a0e6-b1b9c7198e1a,Social Membership,Social Member,WWSC-SOCIAL-MEMBER,0,100,FUNCTIONS,FOOD
1642bf99-ab76-4180-9d7d-0a97faf14cb5,Hot Dog & Chips - Adult,Hot Dog & Chips - Adult,HOT_DOG_&_CHIPS,2,6.95,HALLOWEEN,FOOD
3c788766-64b5-4142-bb43-b2d92ddf72bf,Hot Dog & Chips - Kids,Hot Dog & Chips - Kids,HOT_DOG_CHIPS_KIDS,1.73,4.95,HALLOWEEN,FOOD
88761e8e-1911-4bc5-b58f-b0c11feb89f2,Sausage & Mash - Adult,Sausage & Mash - Adult,SAUSAGE_ &_MASH_ADULT,2.75,8.5,HALLOWEEN,FOOD
300c9742-a9c7-4d0d-9de9-ef4c26f18b08,Sausage & Mash - Kids,Sausage & Mash - Kids,SAUSAGE_&_MASH_KIDS,2.25,5.95,HALLOWEEN,FOOD
1b7870d0-e86c-4243-8401-0466459cb82f,Southern Fried Chicken & Chips - Adult,Southern Fried Chicken & Chips - Adult,SOUTHERN_FRIED_CHICKEN_CHIPS_ADULT,2.75,8.5,HALLOWEEN,FOOD
9c704de2-18e0-4adb-a6fc-54aedc16b72f,Southern Fried Chicken & Chips - Kids,Southern Fried Chicken & Chips - Kids,SOUTHERN_FRIED_CHICKEN_CHIPS_KIDS,2.25,5.95,HALLOWEEN,FOOD
4a8a2ccb-7bac-4944-a6de-579676b8069c,Tomato & Basil Pasta - Adult,Tomato & Basil Pasta - Adult,TOMATO_&_BASIL_PASTA_ADULT,2.75,8.5,HALLOWEEN,FOOD
0d04254e-d987-4c0d-aa43-8a592178a8bd,Tomato & Basil Pasta - Kids,Tomato & Basil Pasta - Kids,TOMATO_&_BASIL_PASTA_KIDS,2.25,5.95,HALLOWEEN,FOOD
366d7d13-defa-434f-b708-25763ebc93e2,"Chicken Nuggets, Chips & Beans (kids)","Chicken Nuggets, Chips & Beans (kids)",WWSC-CHICKEN-NUGGETS-CHIPS-BEANS,3,7.5,KIDS MENU,FOOD
51c044b4-ab3c-428b-8cc8-37ac365f5b5a,Fish Fingers & Chips (kids),Fish Fingers & Chips,WWSC-FISH-FINGERS-AND-CHIPS-KIDS,3,7.5,KIDS MENU,FOOD
b767f3cc-7669-4951-b8fd-4f072b496ee7,Ice Cream (kids),Ice Cream (kids),WWSC-ICE-CREAM-KIDS,1.4,3.5,KIDS MENU,FOOD
8de11658-946f-4b8a-8c29-2f426d668d2a,Mac & Cheese (kids),Mac & Cheese,WWSC-MAC-AND-CHEESE-KIDS,3,7.5,KIDS MENU,FOOD
c32e292d-a803-47b9-aa46-74da1ae857c5,Meatball Pasta,Meatball Pasta,MEATBALL_PASTA_KIDS,2.975,5.95,KIDS MENU,FOOD
76e7b46e-62cb-4e50-8b0b-193ff88af702,Sausage & Mash (kids),Sausage & Mash (kids),WWSC-SAUSAGE-AND-MASH-KIDS,3,7.5,KIDS MENU,FOOD
5942c2f4-d405-41e8-a890-12e93f83f890,Tomato & Basil Pasta,Tomato & Basil Pasta,TOMATO_BASIL_PASTA,2.975,6.5,KIDS MENU,FOOD
5a839c4d-ebe0-4b84-9f7a-b57950d960dc,Coffee Amaretto,Coffee Amaretto,WWSC-COFFEE-AMARETTO,1.99,6.413,LIQUER COFFEE,ALCOHOL
b29b38ca-d775-400c-b6b8-77c38c472252,Coffee Baileys,Coffee Baileys,WWSC-COFFEE-BAILEYS,1.99,6.413,LIQUER COFFEE,ALCOHOL
881d57fb-009c-417d-bd36-71f00614b0d4,Coffee Bells,Coffee Bells,WWSC-COFFEE-BELLS,1.99,6.413,LIQUER COFFEE,ALCOHOL
aaf5c13d-3d31-4db9-8eb9-31e4dc841de4,Coffee Brandy,Coffee Brandy,WWSC-COFFEE-BRANDY,1.99,6.413,LIQUER COFFEE,ALCOHOL
2c553799-7947-4f81-856e-983dae2c5e07,Coffee Cointreau,Coffee Cointreau,WWSC-COFFEE-COINTREAU,1.99,6.413,LIQUER COFFEE,ALCOHOL
93c7efc2-d0eb-422e-bba6-fba8ae1e4e72,Coffee Irish,Coffee Irish,WWSC-COFFEE-IRISH,1.99,6.413,LIQUER COFFEE,ALCOHOL
a0c31677-1eeb-4da4-a1f0-1c02ff4581aa,Coffee Tia Maria,Coffee Tia Maria,WWSC-COFFEE-TIA-MARIA,1.99,6.413,LIQUER COFFEE,ALCOHOL
8bc3a65d-3ff0-442f-aabe-5902af7f60c1,Mothers Day (Adult),adult,WWSC-MOTHERS-DAY-ADULT,9.1,25.95,MOTHERS-DAY,FOOD
b32500b6-7a18-4738-a9ec-0eb07f6e0e10,Mothers Day (Deposit),deposit,WWSC-MOTHERS-DAY-DEPOSIT,0,-10,MOTHERS-DAY,FOOD
1965a304-c79d-423b-afab-40c84c44466e,Mothers Day (Kids),kids,WWSC-MOTHERS-DAY-KIDS,5.95,16.95,MOTHERS-DAY,FOOD
55e0356a-e078-49b4-8598-9be4259672ae,Reception Cans,Cans,WWSC-RECEPTION-CANS,0.5,1,RECEPTION DRINKS,DRINK
afcb4d55-001e-49ea-a442-2201a5172f80,Reception Lucozade,Lucozade,WWSC-RECEPTION-LUCOZADE,0.5,1.5,RECEPTION DRINKS,DRINK
94a68b26-27fc-48a6-a979-ee0dc9b64ea9,Reception Pepsi MAX,Pepsi Max,WWSC-RECEPTION-PEPSI-MAX,0.5,1.5,RECEPTION DRINKS,DRINK
ed8bd7cd-389e-4699-8f1d-ef934e4d59e1,Reception Ribena,Ribena,WWSC-RECEPTION-RIBENA,0.5,1.5,RECEPTION DRINKS,DRINK
04e8e6c0-0582-4ad0-8b12-5473941dca42,Reception Water,Water,WWSC-RECEPTION-WATER,0.5,1,RECEPTION DRINKS,DRINK
bee10467-16fe-47c0-90ff-95c843829739,Crisps,Crisps,WWSC-CRISPS,0.445,1.05,SNACKS,FOOD
31b1da36-a1af-45f8-9173-468601ddfa99,Crisps,crisps,WWSC-BAR-CRISPS,0.445,1.05,SNACKS,FOOD
4685c175-ddb1-4958-90e4-7a1196620a3c,Crisps (discounted),discounted,WWSC-DISCOUNTED-CRISPS,0.445,0.6,SNACKS,FOOD
5c8e93bc-734a-46a9-ad62-ce6a052da86b,Jalapeno Pretzels,Jalapeno Pretzels,WWSC-JALAPENO-PRETZELS,0.5,1.95,SNACKS,FOOD
eab86317-3cd1-42b1-af1f-bd499cad884f,Kettle Crisps,Kettle Crisps,WWSC-KETTLE-CRISPS,0.52,1.5,SNACKS,FOOD
35d04746-2fbf-410e-aa4b-7737c3d0b448,Mars,Mars,WWSC-MARS,0.35,1,SNACKS,FOOD
b9107917-b901-492a-ba66-2bd9d7c47076,Mini Cheddars,Mini Cheddars,MINI_CHEDDARS,0.557,1.15,SNACKS,FOOD
2c2d72d4-e9c9-4c5d-af93-4324efb586c8,Onion Rings,Onion Rings,Onion_Rings,0.69,1.6,SNACKS,FOOD
02d0d688-4701-4318-9f5e-8a702dd62f0b,Peanuts (Chilli),Peanuts (Chilli),WWSC-PEANUTS-CHILLI,0.42,1.2,SNACKS,FOOD
2ea64eb6-88e6-4fa3-b942-1f869f18bc77,Peanuts (Roasted),Peanuts (Roasted),PEANUTS_ROASTED,0.42,1.2,SNACKS,FOOD
f8642f6a-f291-499b-b9f1-8ba3222834a8,Peanuts (Salted),Peanuts (Salted),WWSC-PEANUTS-SALTED,0.42,1.2,SNACKS,FOOD
28b148ed-ea99-499b-93f3-5b279c9fa710,Poppadom,Poppadom,WWSC-POPPADOM,0.5,1.95,SNACKS,FOOD
6379d624-bcf0-4d02-8285-f75b04dedcdd,Pork Crunch,Pork Crunch,PORK_CRUNCH,0.78,1.95,SNACKS,FOOD
c09ad019-91ca-48be-b444-0f9f3177859a,Pork Scratchings,Pork Scratchings,WWSC-PORK-SCRATCHINGS,1.099,1.95,SNACKS,FOOD
941a4dd5-c576-4174-9a68-ab0ee42d66db,Pretzels (Snyder),Pretzels (Snyder),WWSC-PRETZELS-SNYDER,0.42,1.2,SNACKS,FOOD
ad200115-4755-4995-ae58-f7be517f9831,Protein Cookie,Protein Cookie,WWSC-PROTEIN-COOKIE,0.7,2,SNACKS,FOOD
07fdf87a-4946-430d-a022-80672e1f15b2,Reception Chocolate,Chocolate,WWSC-RECEPTION-CHOCOLATE,0.4,1,SNACKS,FOOD
3181264d-94ae-4d77-9710-d51fd2b9fa6a,Reception Crisps,Crisps,WWSC-RECEPTION-CRISPS,0.445,1,SNACKS,FOOD
a863261b-6ee8-4024-a5de-fee2be5f48a7,Reception Sweets,Sweets,WWSC-RECEPTION-SWEETS,0.445,1,SNACKS,FOOD
d95efe64-4295-4fd4-bcbb-1581a659b6a9,Scampi Fries,Scampi Fries,WWSC-SCAMPI-FRIES,0.35,1,SNACKS,FOOD
8836519d-1f50-41e4-80fd-b337fce5b83e,Snickers,Snickers,WWSC-SNICKERS,0.35,1,SNACKS,FOOD
2835ce8b-840b-44d6-b37b-4a85c1bfb534,Spicy Rings,SPICY RINGS,Spicy_Rings,0.64,1.6,SNACKS,FOOD
8274bf99-e624-48e0-b283-f19bb4e75ac1,Starburst,Starburst,WWSC-STARBURST,0.35,1,SNACKS,FOOD
a8baa4e2-903d-48e4-9e1b-20997b1a560c,Twirl,Twirl,WWSC-TWIRL,0.35,1,SNACKS,FOOD
ac8fee5f-4ebf-421d-b284-59fa60ec7fad,Twix,Twix,WWSC-TWIX,0.35,1,SNACKS,FOOD
180bc359-40f3-47f8-ba4b-803d72c13624,Appletizer,Appletizer,WWSC-APPLETIZER,0.84,2.5,SOFT DRINKS,DRINK
4f524782-9a4a-4e7e-8376-96e42e2f6cd9,Bitter Lemon,Bitter Lemon,WWSC-BITTER-LEMON,0.52,2.081,SOFT DRINKS,DRINK
2611877d-08c1-473c-a690-ce911c6bbae5,Can of Pop,Can of Pop,WWSC-CAN-OF-POP,0.35,1,SOFT DRINKS,DRINK
0783a232-5e47-4703-898e-0106449fcc87,Canada Dry,Canada Dry,WWSC-CANADA-DRY,0.58,2.081,SOFT DRINKS,DRINK
4e65abe7-fcfe-4df2-86dd-3009f709689e,Coca Cola,Coca Cola,WWSC-COCA-COLA,0.5,1.75,SOFT DRINKS,DRINK
b4fa577c-e4db-47a7-be81-2bbc40409e57,Coca Cola (dash),dash,COCA_COLA_DASH,0.5,1,SOFT DRINKS,DRINK
3edda24b-e40c-405a-ac97-f07be9a62b60,Coca Cola (half),half,COCA_COLA_HALF,0.5,1.75,SOFT DRINKS,DRINK
dc032914-0778-4e3a-be06-371937930bfd,Coca Cola (pint),pint,COCA_COLA_PINT,0.5,3.5,SOFT DRINKS,DRINK
d9f3b95e-a6e6-4bf6-8db6-dd90f3716e5f,Coke,Coke,WWSC-COKE,0.82,1.75,SOFT DRINKS,DRINK
c7eafe59-5228-4c07-9897-84b5c1a60317,Coke (bottle),bottle,WWSC-COKE-BOTTLE,0.5,2,SOFT DRINKS,DRINK
409ab418-8150-4d9f-b8e6-a5e409cfc25a,Coke (dash),dash,WWSC-COKE-DASH,0.82,1,SOFT DRINKS,DRINK
5c632ef8-8b4f-4fb1-8781-c9ccefbf2a8c,Coke (half),half,WWSC-COKE-HALF,0.42,1.75,SOFT DRINKS,DRINK
fba118a8-9935-451e-bfd9-4f9d7fc4d1a2,Coke (pint),pint,WWSC-COKE-PINT,0.82,3.5,SOFT DRINKS,DRINK
4ab13372-1161-459d-a907-0b8b8f9dab26,Diet Coke,Diet Coke,WWSC-DIET-COKE,0.66,1.75,SOFT DRINKS,DRINK
e6479d84-5a00-49c1-9c10-96de1fdd9725,Diet Coke (bottle),bottle,WWSC-DIET-COKE-BOTTLE,0.5,2,SOFT DRINKS,DRINK
fa44a35d-1fc2-40fd-bcfd-ea01326c40ef,Diet Coke (dash),dash,WWSC-DIET-COKE-DASH,0.66,1,SOFT DRINKS,DRINK
13eafa33-59f4-4402-b73b-dcbf3f50a078,Diet Coke (half),half,WWSC-DIET-COKE-HALF,0.33,1.75,SOFT DRINKS,DRINK
9cf19a97-8664-47f1-a88a-87773d2fb022,Diet Coke (pint),pint,WWSC-DIET-COKE-PINT,0.66,3.5,SOFT DRINKS,DRINK
cda74ec3-2711-4c80-bbe8-95958826b0fd,Fever Tree Tonic,Fever Tree Tonic,WWSC-FEVER-TREE-TONIC,0.69,2.081,SOFT DRINKS,DRINK
93d2b346-882c-458e-bf68-0ae1242262f6,Fruit Shoot,Fruit Shoot,WWSC-FRUIT-SHOOT,0.67,2,SOFT DRINKS,DRINK
7b02b2a5-f607-47ee-8828-d24ea385322a,Ginger Ale,Ginger Ale,WWSC-GINGER-ALE,0.93,2.081,SOFT DRINKS,DRINK
f527d19a-c88c-4555-8260-a8386c4731d6,J20,J20,WWSC-J20,0.9,2.85,SOFT DRINKS,DRINK
83b34594-e81b-4902-9d95-24e0a7fe94bf,Lemonade,Lemonade,WWSC-LEMONADE,0.47,1.75,SOFT DRINKS,DRINK
7c9db6c5-5c81-43ef-9c10-0503b4558b64,Lemonade (dash),dash,WWSC-LEMONADE-DASH,0.47,1,SOFT DRINKS,DRINK
aa5285cc-c7f7-4ffe-8b32-448f739be106,Lemonade (half),half,WWSC-LEMONADE-HALF,0.24,1.75,SOFT DRINKS,DRINK
83023d82-859e-498c-82dd-4a4cb062efd5,Lemonade (pint),pint,WWSC-LEMONADE-PINT,0.47,3.5,SOFT DRINKS,DRINK
5af292c3-93c9-45b1-98af-b20de6a67dc7,Lucozade,Lucozade,WWSC-LUCOZADE,0.61,1.5,SOFT DRINKS,DRINK
56132229-a643-4d60-b517-c68d854ea3f4,Milkshake,Milkshake,WWSC-MILKSHAKE,1.475,3.319,SOFT DRINKS,DRINK
3de7dc6b-16fd-49c4-8130-8df99fbaeb7f,Orange 250ml,Orange 250ml,WWSC-ORANGE-250ML,0.62,2.306,SOFT DRINKS,DRINK
98049ff3-d81c-4b85-b488-2ff9cea65a6c,Ribena 250ml,Ribena 250ml,WWSC-RIBENA-250ML,0.61,1.5,SOFT DRINKS,DRINK
6117b330-d527-412a-ae62-b9e7ae16772b,Rush,Rush,WWSC-RUSH,0.42,2.194,SOFT DRINKS,DRINK
bd0a6aa3-c0da-4d83-9894-128cdf93b91a,Squash,Squash,WWSC-SQUASH,0.35,1,SOFT DRINKS,DRINK
f60c0fda-9fd4-4e16-a29d-f4cd98e0131a,Squash (half),half,SQUASH_HALF,0.35,0.5,SOFT DRINKS,DRINK
19817b3d-c87d-4ae1-97af-ad55f3ebd26a,Squash (pint),pint,SQUASH_PINT,0.35,1,SOFT DRINKS,DRINK
db3863af-4bcf-4ec0-af0f-8d57fe19123c,Water,Water,WWSC-WATER,0.35,1,SOFT DRINKS,DRINK
e626375b-914d-4ebe-93e0-74dedcab8dfc,Wenlock Spring Water,Wenlock Spring Water,WWSC-WENLOCK-SPRING-WATER,0.65,2.531,SOFT DRINKS,DRINK
2b5fb54c-183d-4428-9fdb-13f86f47b6a4,Aperol Spritz,Aperol Spritz,APEROL_SPRITZ,2,5.9,SPIRITS,ALCOHOL
38cf289f-9951-49fc-b8a7-147d655b906d,Archers,Archers,WWSC-ARCHERS,0.52,3.836,SPIRITS,ALCOHOL
c83f1222-b471-4989-b0e6-4dbe47d5da0b,Archers (double),double,WWSC-ARCHERS-DOUBLE,1.03,6.43,SPIRITS,ALCOHOL
05967c11-e59d-49d7-8f0c-d11d33b012ff,Archers (single),single,WWSC-ARCHERS-SINGLE,0.52,3.836,SPIRITS,ALCOHOL
b1bb49c9-45ef-4192-86b1-767871795bfa,Baby Guinness,single,WWSC-BABY-GUINESS-SINGLE,1.36,4.39,SPIRITS,ALCOHOL
baf1f703-024b-4539-b3bf-9ddd5988cc45,Baby Guinness,Baby Guinness,WWSC-BABY-GUINNESS,1.36,4.388,SPIRITS,ALCOHOL
bb854745-c0cc-4a58-bbd7-0aed81e47f02,Baby Guinness (x10),10 for £38,WWSC-BABY-GUINESS-10-FOR-38,1.36,38,SPIRITS,ALCOHOL
58fe807e-2489-4744-9a84-2a885cff76f7,Baby Guinness (x3),3 for £12,WWSC-BABY-GUINESS-3-FOR-12,1.36,12,SPIRITS,ALCOHOL
7a98e0fa-ebfa-49e7-8248-fcc5aea58f39,Baby Guinness FUNERAL ONLY,Baby Guinness,BABY_GUINNESS,1.36,4,SPIRITS,ALCOHOL
498cfe4c-b953-405c-bfe0-b10c4332bdd3,Bacardi,Bacardi,WWSC-BACARDI,1,3.836,SPIRITS,ALCOHOL
6051896d-4ba4-4b83-b75d-4051b935de1e,Bacardi (double),double,WWSC-BACARDI-DOUBLE,2,6.43,SPIRITS,ALCOHOL
e06457b9-690b-4059-8f7e-17006503c236,Bacardi (single),single,WWSC-BACARDI-SINGLE,1,3.836,SPIRITS,ALCOHOL
ac391c13-edb5-44cc-8fd3-e732aed336db,Baileys,Baileys,WWSC-BAILEYS,0.55,4.5,SPIRITS,ALCOHOL
07f1f16c-d7ff-4a97-a86f-389bbf604e78,Bells,Bells,WWSC-BELLS,0.7,3.836,SPIRITS,ALCOHOL
62e43d22-b03e-4c81-883c-b68b4f9707d3,Bells (double),double,BELLS_DOUBLE,1.4,6.43,SPIRITS,ALCOHOL
a72462c4-8b73-4625-9cc1-50b3264acef1,Bells (single),single,BELLS_SINGLE,0.7,3.836,SPIRITS,ALCOHOL
0f9baea4-71db-4d30-a182-1e3d15b4065c,Campari,Campari,WWSC-CAMPARI,1,3.836,SPIRITS,ALCOHOL
44a7cb6d-d61b-46ec-ab86-f547522de0b0,Campari (double),double,,2,6.43,SPIRITS,ALCOHOL
b5d6e5aa-d6be-4c8a-a504-13ec11ccf815,Campari (single),single,,1,3.836,SPIRITS,ALCOHOL
13783c15-0055-4336-a04c-5b25ecd697fb,Captain Morgan,Captain Morgan,WWSC-CAPTAIN-MORGAN,0.6,3.836,SPIRITS,ALCOHOL
3ee4191e-638d-4d5c-85fe-6d12e856f109,Captain Morgan (double),double,WWSC-CAPTAIN-MORGAN-DOUBLE,1.21,6.43,SPIRITS,ALCOHOL
aed312dd-4b8e-4b43-84b5-723f633619bd,Captain Morgan (single),single,WWSC-CAPTAIN-MORGAN-SINGLE,0.6,3.836,SPIRITS,ALCOHOL
184977f9-eb60-48cb-b07a-648ac6601918,Captain Morgan Spiced,Captain Morgan Spiced,WWSC-CAPTAIN-MORGAN-SPICED,0.6,3.836,SPIRITS,ALCOHOL
8f5ed186-cd4f-4d92-95ca-6d706c4b23dc,Captain Morgan Spiced (double),double,WWSC-CAPTAIN-MORGAN-SPICED-DOUBLE,1.21,6.43,SPIRITS,ALCOHOL
e376b353-6427-4b5e-938f-b92ec555ae8c,Captain Morgan Spiced (single),single,WWSC-CAPTAIN-MORGAN-SPICED-SINGLE,0.6,3.836,SPIRITS,ALCOHOL
78c6c5cf-7fba-4661-9c71-4ed1072e006d,Chambord,Chambord,WWSC-CHAMBORD,1,3.836,SPIRITS,ALCOHOL
